LectureID;DateKey;FromTimeKey;UntilTimeKey;ClassKey;SubgroupKey;RoomKey;ActivityKey;UserCount;TotalStudents;FullDate;NameDayDutch;NameMonthDutch;Weekday;Month;Year;DayOfYear;NumberSemester;Season;StartHour;StartMinutes;StartSeconds;StartTime;StartAMPM;EndHour;EndMinutes;EndSeconds;EndTime;EndAMPM;CanonicalActivity;ActivityDomain;ActivityGroup;SourceColumn;SourceValue;IsCourse;IsExam;IsAcademicEvent;IsGuestLecture;IsMakeUp;IsPractical;IsPresentation;IsDigitalPossible;ClassName;ClassCode;ClassCredits;ClassSecondChance;ClassProgramStage;SubgroupCode;ProgramName;Building;RoomFloor;RoomCode;RoomName;RoomCategory;Capacity;Area;Stakingsdag
482702;20251215;81500;91500;4136;5807208;1116;2;3;26;2025-12-15;Monday;December;2;12;2025;349;2;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Functional Analysis;193581;3;1;2;PBA-TIN-TI/2A2;PBA-TIN-TI;2;1;01.02.110.017;GSCHB.1.017;auditorium;110;128.05;0
482702;20251215;81500;91500;4136;5939143;1116;2;0;13;2025-12-15;Monday;December;2;12;2025;349;2;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Functional Analysis;193581;3;1;2;PBA-TIN-TI/2D;PBA-TIN-TI;2;1;01.02.110.017;GSCHB.1.017;auditorium;110;128.05;0
482702;20251215;81500;91500;4136;5976638;1116;2;0;6;2025-12-15;Monday;December;2;12;2025;349;2;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Functional Analysis;193581;3;1;2;PBA-TIN-TI/VT/NET/S1;PBA-TIN-TI;2;1;01.02.110.017;GSCHB.1.017;auditorium;110;128.05;0
482702;20251215;81500;91500;4136;5787959;1116;2;1;7;2025-12-15;Monday;December;2;12;2025;349;2;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Functional Analysis;193581;3;1;2;PBA-TIN-TI/2B;PBA-TIN-TI;2;1;01.02.110.017;GSCHB.1.017;auditorium;110;128.05;0
482702;20251215;81500;91500;4136;5788163;1116;2;14;55;2025-12-15;Monday;December;2;12;2025;349;2;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Functional Analysis;193581;3;1;2;PBA-TIN-TI/2C1;PBA-TIN-TI;2;1;01.02.110.017;GSCHB.1.017;auditorium;110;128.05;0
482702;20251215;81500;91500;4136;5807004;1116;2;1;21;2025-12-15;Monday;December;2;12;2025;349;2;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Functional Analysis;193581;3;1;2;PBA-TIN-TI/2A1;PBA-TIN-TI;2;1;01.02.110.017;GSCHB.1.017;auditorium;110;128.05;0
474170;20251118;81500;91500;3907;5801099;1111;18;8;17;2025-11-18;Tuesday;November;3;11;2025;322;2;Autumn;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Examen (schriftelijk);Exam;Exam;WorkFormExam;Schriftelijk examen;0;1;0;0;0;0;0;0;Starten als ondernemer/ ondernemingsrecht;193336;3;1;2;PBA-VG-LAM/2A;PBA-VG-LAM;2;2;01.02.120.018;GSCHB.2.018;auditorium;107;128.35;0
474170;20251118;81500;91500;3907;5816223;1111;18;8;13;2025-11-18;Tuesday;November;3;11;2025;322;2;Autumn;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Examen (schriftelijk);Exam;Exam;WorkFormExam;Schriftelijk examen;0;1;0;0;0;0;0;0;Starten als ondernemer/ ondernemingsrecht;193336;3;1;2;PBA-VG-LAM/2C;PBA-VG-LAM;2;2;01.02.120.018;GSCHB.2.018;auditorium;107;128.35;0
474170;20251118;81500;91500;3907;5820889;1111;18;4;6;2025-11-18;Tuesday;November;3;11;2025;322;2;Autumn;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Examen (schriftelijk);Exam;Exam;WorkFormExam;Schriftelijk examen;0;1;0;0;0;0;0;0;Starten als ondernemer/ ondernemingsrecht;193336;3;1;2;PBA-VG-LAM/2B1;PBA-VG-LAM;2;2;01.02.120.018;GSCHB.2.018;auditorium;107;128.35;0
474170;20251118;81500;91500;3907;5866241;1111;18;1;4;2025-11-18;Tuesday;November;3;11;2025;322;2;Autumn;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Examen (schriftelijk);Exam;Exam;WorkFormExam;Schriftelijk examen;0;1;0;0;0;0;0;0;Starten als ondernemer/ ondernemingsrecht;193336;3;1;2;PBA-VG-LAM/2B2;PBA-VG-LAM;2;2;01.02.120.018;GSCHB.2.018;auditorium;107;128.35;0
473464;20251010;81500;91500;5472;5752467;1105;2;10;53;2025-10-10;Friday;October;6;10;2025;283;2;Autumn;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Communicatievaardigheden;194887;3;1;1;PBA-BM-RE/1B;PBA-BM-RE;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
473464;20251010;81500;91500;5472;5780141;1105;2;5;51;2025-10-10;Friday;October;6;10;2025;283;2;Autumn;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Communicatievaardigheden;194887;3;1;1;PBA-BM-RE/1A;PBA-BM-RE;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
473464;20251010;81500;91500;5472;5868348;1105;2;8;61;2025-10-10;Friday;October;6;10;2025;283;2;Autumn;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Communicatievaardigheden;194887;3;1;1;PBA-BM-RE/1C;PBA-BM-RE;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
473464;20251010;81500;91500;5472;6058496;1105;2;7;59;2025-10-10;Friday;October;6;10;2025;283;2;Autumn;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Communicatievaardigheden;194887;3;1;1;PBA-BM-RE/1D;PBA-BM-RE;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
463084;20260209;81500;91500;3513;5928171;1105;2;NULL;25;2026-02-09;Monday;February;2;2;2026;40;1;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Communiceren als logopedist / audioloog 2;192971;4;1;1;PBA-LA/1A;PBA-LA;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
463084;20260209;81500;91500;3513;5928226;1105;2;NULL;21;2026-02-09;Monday;February;2;2;2026;40;1;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Communiceren als logopedist / audioloog 2;192971;4;1;1;PBA-LA/1B;PBA-LA;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
463084;20260209;81500;91500;3513;5928281;1105;2;NULL;25;2026-02-09;Monday;February;2;2;2026;40;1;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Communiceren als logopedist / audioloog 2;192971;4;1;1;PBA-LA/1C;PBA-LA;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
463084;20260209;81500;91500;3513;5928336;1105;2;NULL;22;2026-02-09;Monday;February;2;2;2026;40;1;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Communiceren als logopedist / audioloog 2;192971;4;1;1;PBA-LA/1D;PBA-LA;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
454447;20260225;81500;91500;4750;5957725;2305;3;NULL;39;2026-02-25;Wednesday;February;4;2;2026;56;1;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Begeleiding;Course;Workshop;WorkFormCourse;Begeleiding;1;0;0;0;0;0;0;0;Visualisatietechnieken;194185;3;1;2;GRAD-BKT/2A;GRAD-BKT;2;3;01.02.130.032;GSCHB.3.032;laptoplokaal;68;168.84;0
454447;20260225;81500;91500;4750;5957747;2305;3;NULL;37;2026-02-25;Wednesday;February;4;2;2026;56;1;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Begeleiding;Course;Workshop;WorkFormCourse;Begeleiding;1;0;0;0;0;0;0;0;Visualisatietechnieken;194185;3;1;2;GRAD-BKT/2B;GRAD-BKT;2;3;01.02.130.032;GSCHB.3.032;laptoplokaal;68;168.84;0
454447;20260225;81500;91500;4750;6047813;2305;3;NULL;4;2026-02-25;Wednesday;February;4;2;2026;56;1;Winter;8;15;0;08:15:00;AM;9;15;0;09:15:00;AM;Begeleiding;Course;Workshop;WorkFormCourse;Begeleiding;1;0;0;0;0;0;0;0;Visualisatietechnieken;194185;3;1;2;GRAD-BKT/2C;GRAD-BKT;2;3;01.02.130.032;GSCHB.3.032;laptoplokaal;68;168.84;0
454452;20260324;81500;101500;3909;5801229;1122;2;NULL;15;2026-03-24;Tuesday;March;3;3;2026;83;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Project ruimtelijke ontwikkeling;193338;6;1;2;PBA-VG-LAM/2A;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
454452;20260324;81500;101500;3909;5816353;1122;2;NULL;14;2026-03-24;Tuesday;March;3;3;2026;83;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Project ruimtelijke ontwikkeling;193338;6;1;2;PBA-VG-LAM/2C;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
454452;20260324;81500;101500;3909;5821019;1122;2;NULL;9;2026-03-24;Tuesday;March;3;3;2026;83;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Project ruimtelijke ontwikkeling;193338;6;1;2;PBA-VG-LAM/2B1;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
454452;20260324;81500;101500;3909;5866371;1122;2;NULL;3;2026-03-24;Tuesday;March;3;3;2026;83;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Project ruimtelijke ontwikkeling;193338;6;1;2;PBA-VG-LAM/2B2;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
454400;20260217;81500;101500;4456;6117397;2318;7;NULL;11;2026-02-17;Tuesday;February;3;2;2026;48;1;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Oefensessie;Course;Practice;WorkFormCourse;Oefensessie;1;0;0;0;0;0;0;0;Statistische methoden;193882;3;1;1;PBA-CH/1G2;PBA-CH;2;4;01.02.140.032;GSCHB.4.032;laptoplokaal;66;167.16;0
454432;20260317;81500;101500;3909;5801229;1122;2;NULL;15;2026-03-17;Tuesday;March;3;3;2026;76;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Project ruimtelijke ontwikkeling;193338;6;1;2;PBA-VG-LAM/2A;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
454432;20260317;81500;101500;3909;5816353;1122;2;NULL;14;2026-03-17;Tuesday;March;3;3;2026;76;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Project ruimtelijke ontwikkeling;193338;6;1;2;PBA-VG-LAM/2C;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
454432;20260317;81500;101500;3909;5821019;1122;2;NULL;9;2026-03-17;Tuesday;March;3;3;2026;76;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Project ruimtelijke ontwikkeling;193338;6;1;2;PBA-VG-LAM/2B1;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
454432;20260317;81500;101500;3909;5866371;1122;2;NULL;3;2026-03-17;Tuesday;March;3;3;2026;76;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Project ruimtelijke ontwikkeling;193338;6;1;2;PBA-VG-LAM/2B2;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
455780;20260320;81500;101500;10495;6126443;1550;2;NULL;14;2026-03-20;Friday;March;6;3;2026;79;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Onderhandelen, bemiddelen en conflicthantering;200726;4;1;2;PBA-HRM/Gent/2B;PBA-HRM;2;4;01.02.140.016;GSCHB.4.016;leslokaal;54;70.15;0
455782;20260327;81500;101500;10495;6126443;1551;2;NULL;14;2026-03-27;Friday;March;6;3;2026;86;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Onderhandelen, bemiddelen en conflicthantering;200726;4;1;2;PBA-HRM/Gent/2B;PBA-HRM;2;2;01.02.120.007;GSCHB.2.007;leslokaal;35;55.93;0
455784;20260403;81500;101500;10495;6126443;1549;2;NULL;14;2026-04-03;Friday;April;6;4;2026;93;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Onderhandelen, bemiddelen en conflicthantering;200726;4;1;2;PBA-HRM/Gent/2B;PBA-HRM;2;3;01.02.130.015;GSCHB.3.015;leslokaal;44;71.06;0
455844;20260511;81500;101500;3852;5777010;1122;2;NULL;25;2026-05-11;Monday;May;2;5;2026;131;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Duurzame ruimtelijke ontwikkeling;193283;4;1;1;PBA-VG-LAM/1A;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
455844;20260511;81500;101500;3852;5777345;1122;2;NULL;25;2026-05-11;Monday;May;2;5;2026;131;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Duurzame ruimtelijke ontwikkeling;193283;4;1;1;PBA-VG-LAM/1C;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
455844;20260511;81500;101500;3852;5893269;1122;2;NULL;16;2026-05-11;Monday;May;2;5;2026;131;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Duurzame ruimtelijke ontwikkeling;193283;4;1;1;PBA-VG-LAM/1B2;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
455197;20260327;81500;101500;10495;6126394;1604;2;NULL;19;2026-03-27;Friday;March;6;3;2026;86;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Onderhandelen, bemiddelen en conflicthantering;200726;4;1;2;PBA-HRM/Gent/2A;PBA-HRM;2;1;01.02.110.012;GSCHB.1.012;leslokaal;45;73.75;0
455201;20260403;81500;101500;10495;6126394;1601;2;NULL;19;2026-04-03;Friday;April;6;4;2026;93;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Onderhandelen, bemiddelen en conflicthantering;200726;4;1;2;PBA-HRM/Gent/2A;PBA-HRM;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
473781;20251001;81500;101500;4138;5807210;2299;2;11;27;2025-10-01;Wednesday;October;4;10;2025;274;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Classic Computer Science Algorithms;193583;5;1;2;PBA-TIN-TI/2A2;PBA-TIN-TI;2;1;01.02.110.031;GSCHB.1.031;laptoplokaal;38;70.51;0
473781;20251001;81500;101500;4138;5830070;2299;2;3;5;2025-10-01;Wednesday;October;4;10;2025;274;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Classic Computer Science Algorithms;193583;5;1;2;PBA-TIN-TI/VT/PROG/S1;PBA-TIN-TI;2;1;01.02.110.031;GSCHB.1.031;laptoplokaal;38;70.51;0
462902;20260311;81500;101500;4087;6049152;1594;2;NULL;10;2026-03-11;Wednesday;March;4;3;2026;70;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Product engineering weven 2;193535;5;1;1;PBA-TEXT/1;PBA-TEXT;2;2;01.02.120.006;GSCHB.2.006;leslokaal;35;55.91;0
459030;20260420;81500;101500;3407;5894561;1105;2;NULL;23;2026-04-20;Monday;April;2;4;2026;110;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Analytische chemie: theorie en oefeningen;192860;3;1;1;PBA-BMLT/1I;PBA-BMLT;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
459030;20260420;81500;101500;3407;5928882;1105;2;NULL;22;2026-04-20;Monday;April;2;4;2026;110;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Analytische chemie: theorie en oefeningen;192860;3;1;1;PBA-BMLT/1K;PBA-BMLT;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
459030;20260420;81500;101500;3407;5972053;1105;2;NULL;26;2026-04-20;Monday;April;2;4;2026;110;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Analytische chemie: theorie en oefeningen;192860;3;1;1;PBA-BMLT/1G;PBA-BMLT;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
459030;20260420;81500;101500;3407;6010641;1105;2;NULL;25;2026-04-20;Monday;April;2;4;2026;110;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Analytische chemie: theorie en oefeningen;192860;3;1;1;PBA-BMLT/1H;PBA-BMLT;2;0;01.02.100.010;GSCHB.0.010;auditorium;381;363.73;0
457589;20260212;81500;101500;4597;5804198;1601;2;NULL;15;2026-02-12;Thursday;February;5;2;2026;43;1;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2A;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
457589;20260212;81500;101500;4597;5858968;1601;2;NULL;14;2026-02-12;Thursday;February;5;2;2026;43;1;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
455844;20260511;81500;101500;3852;5900004;1122;2;NULL;17;2026-05-11;Monday;May;2;5;2026;131;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Duurzame ruimtelijke ontwikkeling;193283;4;1;1;PBA-VG-LAM/1B1;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
455844;20260511;81500;101500;3852;6140699;1122;2;NULL;3;2026-05-11;Monday;May;2;5;2026;131;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Duurzame ruimtelijke ontwikkeling;193283;4;1;1;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;2;3;01.02.130.019;GSCHB.3.019;auditorium;101;118.11;0
453514;20260303;81500;101500;5411;5853638;2309;2;NULL;38;2026-03-03;Tuesday;March;3;3;2026;62;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Grafisch Design;194840;3;1;1;PBA-BM-MK/1D;PBA-BM-MK;2;4;01.02.140.013;GSCHB.4.013;laptoplokaal;49;121.00;0
453515;20260310;81500;101500;5411;5853638;2309;2;NULL;38;2026-03-10;Tuesday;March;3;3;2026;69;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Grafisch Design;194840;3;1;1;PBA-BM-MK/1D;PBA-BM-MK;2;4;01.02.140.013;GSCHB.4.013;laptoplokaal;49;121.00;0
453516;20260317;81500;101500;5411;5853638;2309;2;NULL;38;2026-03-17;Tuesday;March;3;3;2026;76;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Grafisch Design;194840;3;1;1;PBA-BM-MK/1D;PBA-BM-MK;2;4;01.02.140.013;GSCHB.4.013;laptoplokaal;49;121.00;0
453517;20260324;81500;101500;5411;5853638;2309;2;NULL;38;2026-03-24;Tuesday;March;3;3;2026;83;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Grafisch Design;194840;3;1;1;PBA-BM-MK/1D;PBA-BM-MK;2;4;01.02.140.013;GSCHB.4.013;laptoplokaal;49;121.00;0
453518;20260331;81500;101500;5411;5853638;2309;2;NULL;38;2026-03-31;Tuesday;March;3;3;2026;90;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Grafisch Design;194840;3;1;1;PBA-BM-MK/1D;PBA-BM-MK;2;4;01.02.140.013;GSCHB.4.013;laptoplokaal;49;121.00;0
453519;20260421;81500;101500;5411;5853638;2309;2;NULL;38;2026-04-21;Tuesday;April;3;4;2026;111;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Grafisch Design;194840;3;1;1;PBA-BM-MK/1D;PBA-BM-MK;2;4;01.02.140.013;GSCHB.4.013;laptoplokaal;49;121.00;0
453438;20260522;81500;101500;5789;5795902;1118;2;NULL;1;2026-05-22;Friday;May;6;5;2026;142;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Product Management;195173;3;1;1;PBA-BM-MK/VT/AF_SCM_ML_RE;PBA-BM-MK;2;1;01.02.110.015;GSCHB.1.015;auditorium;107;125.11;0
453438;20260522;81500;101500;5789;5900777;1118;2;NULL;37;2026-05-22;Friday;May;6;5;2026;142;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Product Management;195173;3;1;1;PBA-BM-MK/1B;PBA-BM-MK;2;1;01.02.110.015;GSCHB.1.015;auditorium;107;125.11;0
453438;20260522;81500;101500;5789;5955244;1118;2;NULL;1;2026-05-22;Friday;May;6;5;2026;142;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Product Management;195173;3;1;1;PBA-BM-MK/VT/FV;PBA-BM-MK;2;1;01.02.110.015;GSCHB.1.015;auditorium;107;125.11;0
453511;20260210;81500;101500;5411;5853638;2309;2;NULL;38;2026-02-10;Tuesday;February;3;2;2026;41;1;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Grafisch Design;194840;3;1;1;PBA-BM-MK/1D;PBA-BM-MK;2;4;01.02.140.013;GSCHB.4.013;laptoplokaal;49;121.00;0
453512;20260217;81500;101500;5411;5853638;2309;2;NULL;38;2026-02-17;Tuesday;February;3;2;2026;48;1;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Grafisch Design;194840;3;1;1;PBA-BM-MK/1D;PBA-BM-MK;2;4;01.02.140.013;GSCHB.4.013;laptoplokaal;49;121.00;0
